1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
RAINBOW TREND,RAINBOW,1P ,CANADA,NORTH AMERICA,WESTERN CANADA,58.5052,-119.2926,OIL,2009.0,ENHANCED OIL RECOVERY,MATURE,,40.0,,ONSHORE,-1744.0,195.0,2623.0,AQUIFER DRIVE,2121:ORGANIC BUILDUP,5494.0,3750.0,0.35,686.0,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,STRUCTURAL SADDLELATERAL FACIES CHANGE,398.0,,,CARBONATES,GRAINSTONE/RUDSTONE,STROMATOPOROID,,INTERPARTICLE/INTRAPARTICLE,10.0,120.0,40.0,0.5,0.0,0.0,620.0,,1.4,2100.0,,10.0,1820.0,34.5,49.5,53.4,CONTINUOUS WATER INJECTION/GAS RECYCLING,MISCIBLE,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,ESP/GAS LIFT,,ASPHALTENE INHIBITOR TREATMENT/DEWATERING/FLOWING RATE CONTROL/GAS CONING CONTROL/GAS SHUT-OFF/RE-COMPLETION/SELECTIVE PERFORATION/WATER CONING CONTROL,4600.0
RAINBOW TREND,RAINBOW (KEG RIVER A POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,58.5052,-119.2926,OIL,2009.0,ENHANCED OIL RECOVERY,MATURE,5.00,0.0,,ONSHORE,-1744.0,195.0,2623.0,GAS DRIVE,2121:ORGANIC BUILDUP,5866.0,4122.0,0.35,686.0,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE, NONE,756.0,,121.92,CARBONATES,GRAINSTONE/RUDSTONE,STROMATOPOROID,,INTERPARTICLE/INTRAPARTICLE,11.8,37.0,40.0,0.29,0.0,0.0,,,1.45,2560.0,,10.0,164.0,,48.0,,GAS RECYCLING,MISCIBLE,,,,,,,,4600.0
RAINBOW TREND,RAINBOW (KEG RIVER AA POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,58.5052,-119.2926,OIL,2009.0,ENHANCED OIL RECOVERY,MATURE,,0.0,10710.0,ONSHORE,-1744.0,184.0,2335.0,AQUIFER DRIVE,2121:ORGANIC BUILDUP,5494.0,3750.0,0.35,525.0,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE, NONE,525.0,,,CARBONATES,GRAINSTONE/RUDSTONE,STROMATOPOROID,,MOLDIC/VUGGY,8.6,,39.0,0.47,0.0,0.0,517.0,,1.3,2200.0,,8.0,69.0,45.0,67.3,,CONTINUOUS WATER INJECTION/GAS RECYCLING,MISCIBLE,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,,ROD PUMP/ESP,,DEWATERING/RE-COMPLETION/SELECTIVE PERFORATION,4070.0
RAINBOW TREND,RAINBOW (KEG RIVER B POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,58.5052,-119.2926,OIL,2009.0,ENHANCED OIL RECOVERY,PRIMARY REJUVENATING,,115.0,26842.0,ONSHORE,-1744.0,189.0,2490.0,GAS DRIVE,2121:ORGANIC BUILDUP,5913.0,4169.0,0.35,361.0,DEVONIAN,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,STRUCTURAL SADDLELATERAL FACIES CHANGE,786.0,,,CARBONATES,GRAINSTONE/RUDSTONE,STROMATOPOROID,,MOLDIC/VUGGY,7.2,306.0,38.0,0.83,0.0,0.0,365.0,,1.27,1560.0,,11.0,294.0,40.0,62.9,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING,INFILL WELL,,,,,,4370.0
RAM-POWELL,J-N SANDS,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,28.99,-88.18,OIL,2010.0,PRIMARY RECOVERY,MATURE,18.00,800.0,46238.0,OFFSHORE,3214.0,246.0,7603.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,9081.0,12295.0,3.0,1694.0,NEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,,0.5,93.27,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,28.0,400.0,30.0,,0.0,0.0,5019.0,115.0,1.68,,,,,32.7,32.7,,CONTINUOUS WATER INJECTION,,DRILLING/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/MULTI-LATERAL WELL,,,,GRAVEL PACK/PRE-PACKED SAND SCREEN,SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING,12650.0
RAM-POWELL,L SAND,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,28.99,-88.18,GAS,2001.0,PRIMARY RECOVERY,MATURE,1.00,0.0,17494.0,OFFSHORE,3214.0,246.0,7500.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,9101.0,12315.0,3.0,517.0,NEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,190.0,,35.97,SANDSTONE,VERY FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,28.0,300.0,30.0,,0.0,0.0,5019.0,115.0,1.68,,,,,,,67.2,,,DRILLING/SAND CONTROL,HORIZONTAL WELL,,,,GRAVEL PACK,,12675.0
RAMA,BATURAJA,1P ,INDONESIA,ASIA-PACIFIC,SUNDA,-5.4307,106.2889,OIL,1994.0,SECONDARY RECOVERY,MATURE,85.00,95.5,55038.0,OFFSHORE,125.0,187.0,1394.0,GAS DRIVE,2121:ORGANIC BUILDUP,2725.0,2850.0,0.0,458.0,NEOGENE,13:ORGANIC BUILDUP,LAYER-CAKE,SHALE/COAL/TIGHT CARBONATE,600.0,0.36,26.21,CARBONATES,PACKSTONE/BOUNDSTONE,CORAL,,MOLDIC/VUGGY,22.0,10.0,30.0,5.3,22.0,1.35,226.0,,1.15,,13000.0,41.0,693.0,13.4,18.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,ESP,,PUMP SIZE OPTIMIZATION/RE-COMPLETION/SELECTIVE PERFORATION,3200.0
RAMADAN,NUBIA C,1P ,EGYPT,AFRICA,GULF OF SUEZ,28.2919,33.3144,OIL,1998.0,PRIMARY RECOVERY,MATURE,40.00,40.0,127934.0,OFFSHORE,100.0,295.0,5875.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,10900.0,11000.0,25.0,,PALEOZOIC,21:FLUVIAL,LAYER-CAKE,BLOCK-BOUNDING FAULT,,,,SANDSTONE,,QUARTZ ARENITE,,,12.0,100.0,30.8,0.5,0.0,0.0,500.0,,,2000.0,,7.8,,55.0,55.0,,,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,GAS LIFT,,ADDITIONAL PERFORATION/RE-COMPLETION/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING/WATER PLUGGING,
RAMAN,MARDIN-RAMAN-GARZAN,1P ,TURKEY,MIDDLE EAST,TAURUS,37.7642,41.3083,OIL,2000.0,PRIMARY RECOVERY,TERTIARY PEAK OR PLATEAU,200.00,22.0,9060.0,ONSHORE,-3609.0,148.0,1300.0,AQUIFER DRIVE,1111:THRUST ANTICLINE,3691.0,82.0,10.0,902.0,CRETACEOUS,13:ORGANIC BUILDUP,JIGSAW-PUZZLE, LATERAL FACIES CHANGE/NON-FRACTURED ZONE,175.0,0.7,35.05,CARBONATES,PACKSTONE,RUDIST,TYPE IV,MOLDIC/VUGGY,14.0,10.0,18.0,29.0,0.0,0.0,55.0,,1.06,325.0,70000.0,15.0,611.0,,14.0,,,,DRILLING/STIMULATION,INFILL WELL,ACIDIZATION,,,,,
RAMBA,BATURAJA,1P ,INDONESIA,ASIA-PACIFIC,SUMATRA SOUTH,-2.6544,104.1461,OIL,1994.0,SECONDARY RECOVERY,MATURE,117.00,0.0,28452.0,ONSHORE,-20.0,189.0,1232.0,GAS DRIVE,2121:ORGANIC BUILDUP,2595.0,2575.0,2.0,219.0,NEOGENE,13:ORGANIC BUILDUP,LAYER-CAKE,STRUCTURAL SADDLE/COAL/TIGHT CARBONATE,164.0,0.7,14.63,CARBONATES,PACKSTONE,CORAL/FORAMINIFERA,,MOLDIC/VUGGY,17.0,2000.0,38.0,1.15,19.9,0.52,1100.0,,,,,30.0,205.0,,48.8,,GAS RECYCLING,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,ROD PUMP/ESP/GAS LIFT,,PROFILE MODIFICATION/STEP-OUT DEVELOPMENT DRILLING,2805.0
RAMOS,HUAMAMPAMPA-ICLA-SANTA ROSA,1P ,ARGENTINA,LATIN AMERICA,TARIJA,-22.7111,-64.1111,GAS,2008.0,PRIMARY RECOVERY,DECLINE,17.00,900.0,65100.0,ONSHORE,-3300.0,212.0,4495.0,GAS DRIVE,1111:THRUST ANTICLINE,8550.0,5250.0,40.0,4460.0,DEVONIAN,24:COASTAL,LAYER-CAKE,SHALENON-FRACTURED ZONE,1700.0,0.64,329.19,SANDSTONE,SILT,QUARTZ ARENITE,TYPE I,FRACTURE,3.0,0.1,60.0,,0.0,0.6,,1.6,,,,,,,,,,,DRILLING/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/MULTI-LATERAL WELL,,,,,RE-COMPLETION,6350.0
RANG DONG,BACH HO,1P ,VIETNAM,ASIA-PACIFIC,MEKONG (CUU LONG),9.92,108.15,OIL,2006.0,SECONDARY RECOVERY,DECLINE,18.00,0.0,52166.0,OFFSHORE,200.0,194.0,3100.0,GAS DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,6690.0,6890.0,12.0,177.0,NEOGENE,23:LACUSTRINE,LAYER-CAKE,SHALENONE,2100.0,0.45,,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,,,PRIMARY INTERGRANULAR,20.0,,39.0,0.88,15.0,0.0,599.0,,1.35,2575.0,,,956.0,14.0,34.0,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,GAS LIFT,,INDIVIDUAL WELL GAS HUFF-N-PUFF/STEP-OUT DEVELOPMENT DRILLING,6890.0
RANG DONG,UNNAMED,1P ,VIETNAM,ASIA-PACIFIC,MEKONG (CUU LONG),9.92,108.15,OIL,2006.0,SECONDARY RECOVERY,DECLINE,14.00,0.0,52166.0,OFFSHORE,200.0,266.0,5300.0,GAS DRIVE,2221:BURIED-HILL,9310.0,9510.0,12.0,3610.0,CRETACEOUS/JURASSIC,31:BASEMENT,JIGSAW-PUZZLE, NON-FRACTURED ZONE/SEALING FAULT,3300.0,,,OTHERS,,,TYPE I,FRACTURE,1.5,,39.0,0.32,15.0,0.0,1331.0,,1.8,4776.0,,,956.0,14.0,34.0,,CONTINUOUS WATER INJECTION,,DRILLING/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/EXTENDED REACH WELL,,,,SLOTTED LINER,STEP-OUT DEVELOPMENT DRILLING,12140.0
RANGELY,WEBER,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,DOUGLAS CREEK ARCH,40.1135,-108.8829,OIL,2005.0,ENHANCED OIL RECOVERY,DECLINE,,20.0,82000.0,ONSHORE,-5300.0,160.0,2750.0,AQUIFER DRIVE,1111:THRUST ANTICLINE,5500.0,200.0,4.0,950.0,PERMIAN/CARBONIFEROUS,22:DESERT,LAYER-CAKE,SHALE/TIGHT CLASTICSLATERAL FACIES CHANGE/LATERAL SHALE-OUT/SEALING FAULT,526.0,0.36,57.61,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,SUBARKOSE,,SECONDARY INTERGRANULAR,13.0,10.0,34.0,1.7,0.0,0.0,300.0,,,2750.0,110000.0,28.0,1900.0,18.0,49.0,,CONTINUOUS WATER INJECTION,MISCIBLE,STIMULATION/ARTIFICIAL LIFT,INFILL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,ESP,,,800.0
RANTAU,KEUTAPANG-SEURULA,1P ,INDONESIA,ASIA-PACIFIC,SUMATRA NORTH,4.3503,98.0957,OIL,2009.0,SECONDARY RECOVERY,MATURE,550.00,2.23,,ONSHORE,-295.28,147.2,760.0,AQUIFER DRIVE,112:TRANSPRESSIONAL ANTICLINE,885.83,590.55,,,NEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL SHALE-OUT,1968.5,0.36,34.0,SANDSTONE,,SUBARKOSE,,PRIMARY INTERGRANULAR,25.0,,47.0,2.33,0.0,9.46,,,,,,,,25.8,33.9,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,GAS LIFT,,ADDITIONAL PERFORATION/PROFILE MODIFICATION/RE-COMPLETION/WATER PLUGGING,2349.08
RAS BUDRAN,NUBIAN,1P ,EGYPT,AFRICA,GULF OF SUEZ,28.9687,33.1283,OIL,2002.0,SECONDARY RECOVERY,DECLINE,,6.0,50000.0,OFFSHORE,140.0,255.0,5632.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,10360.0,10500.0,14.0,1850.0,CRETACEOUS/JURASSIC/TRIASSIC/PERMIAN/CARBONIFEROUS,21:FLUVIAL,LAYER-CAKE,SHALENONE,3000.0,,487.69,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,12.0,45.0,23.0,5.0,0.0,0.0,312.0,,1.28,1198.0,143850.0,,700.0,,44.0,,CONTINUOUS WATER INJECTION,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,GAS LIFT,,ACID WASH,11400.0
RAS FANAR,BELAYIM (MAIN BLOCK),1P ,EGYPT,AFRICA,GULF OF SUEZ,28.3866,33.0951,OIL,2001.0,PRIMARY RECOVERY,DECLINE,20.00,0.0,18826.0,OFFSHORE,115.0,120.0,888.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,1785.0,1900.0,14.0,530.0,NEOGENE,13:ORGANIC BUILDUP,LAYER-CAKE,BLOCK-BOUNDING FAULTLATERAL DIAGENETIC CHANGE/SEALING FAULT,900.0,0.55,152.4,CARBONATES,WACKESTONE/PACKSTONE,ALGAE,,MOLDIC/VUGGY,22.0,70.0,30.0,1.85,0.0,15.0,300.0,,1.18,812.0,90100.0,28.0,260.0,55.0,55.0,,GAS RECYCLING,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,ESP/GAS LIFT,,FLOWING RATE CONTROL/GAS CONING CONTROL/SIDETRACKING/WATER CONING CONTROL,2100.0
RAUDHATAIN,BURGAN,1P ,KUWAIT,MIDDLE EAST,THE GULF,29.8911,47.6336,OIL,1985.0,SECONDARY RECOVERY,PRIMARY REJUVENATING,53.00,60.0,310600.0,ONSHORE,-170.0,199.11568541436515,3850.0,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,7710.0,7540.0,3.0,1120.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,750.0,0.56,,SANDSTONE,FINE-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,20.0,1000.0,29.0,1.0,0.0,0.0,770.0,,,2600.0,165000.0,20.0,22600.0,,38.9,,CONTINUOUS WATER INJECTION,,DRILLING,HORIZONTAL WELL,,,,,,
RAUDHATAIN,MAUDDUD,1P ,KUWAIT,MIDDLE EAST,THE GULF,29.8911,47.6336,OIL,2008.0,PRIMARY RECOVERY,PRIMARY REJUVENATING,,200.0,,ONSHORE,-170.0,194.93145989085954,3695.0,GAS DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,7370.0,7200.0,3.0,560.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LABYRINTH,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,260.0,0.75,41.15,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/MOLLUSCS,,INTERPARTICLE,16.0,30.0,30.0,1.0,0.0,0.0,606.0,,1.35,1800.0,165000.0,20.0,,,39.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT,HORIZONTAL WELL,ACIDIZATION/ACID FRACTURING,,ROD PUMP/GAS LIFT,,,
RAUDHATAIN,ZUBAIR,1P ,KUWAIT,MIDDLE EAST,THE GULF,29.8911,47.6336,OIL,2008.0,PRIMARY RECOVERY,PRIMARY REJUVENATING,,60.0,310600.0,ONSHORE,-170.0,190.0,5050.0,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,8970.0,8719.0,3.0,325.0,CRETACEOUS,24:COASTAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,1380.0,0.75,,SANDSTONE,FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,18.0,350.0,34.4,,0.0,0.0,1100.0,,1.63,3500.0,165000.0,25.0,,,39.0,,CONTINUOUS WATER INJECTION/GAS INJECTION,,DRILLING,INFILL WELL,,,,,,10200.0
RAVEN CREEK,UPPER MINNELUSA (B SAND),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,POWDER RIVER,44.1497,-105.1171,OIL,2006.0,SECONDARY RECOVERY,MATURE,61.00,80.0,9700.0,ONSHORE,-4300.0,200.0,3380.0,GAS DRIVE,2222:TRUNCATION-EDGE,8260.0,3960.0,1.0,250.0,PERMIAN,22:DESERT,LAYER-CAKE,TIGHT CLASTICSNONE,100.0,,11.28,SANDSTONE,FINE-GRAINED SAND,QUARTZ ARENITE,,SECONDARY INTERGRANULAR,12.0,50.0,32.5,,0.0,0.0,72.0,,1.1,,,17.0,73.8,,,,CONTINUOUS WATER INJECTION,,STIMULATION,,ACIDIZATION,,,,,4150.0
RAVENSPURN NORTH,LEMAN SANDSTONE,1P ,UNITED KINGDOM,EUROPE,NORTH SEA SOUTHERN,54.0514,1.0179,GAS,2010.0,PRIMARY RECOVERY,MATURE,42.00,247.0,47800.0,OFFSHORE,150.0,219.0,4542.0,GAS DRIVE,1211:TILTED FAULT-BLOCK,9550.0,9700.0,4.0,594.0,PERMIAN,22:DESERT,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULTLATERAL FACIES CHANGE,250.0,0.6,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,13.0,3.0,0.0,,0.0,2.5,,1.0,,,170000.0,,300.0,,,61.5,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,COILED TUBING TREATMENT/CORROSION INHIBITOR TREATMENT/SAND CLEANING/SIDETRACKING,10150.0
RAVVA,RAVVA,1P ,INDIA,ASIA-PACIFIC,KRISHNA-GODAVARI,16.4532,82.1946,OIL,2007.0,SECONDARY RECOVERY,PEAK OR PLATEAU,20.00,0.0,52000.0,OFFSHORE,49.0,166.20798232655918,2605.0,GAS DRIVE,1214:LISTRIC FAULT,5036.0,5085.0,4.0,561.0,NEOGENE,24:COASTAL,TANK LIKE,BLOCK-BOUNDING FAULT/SHALENONE,3600.0,,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,27.5,3500.0,35.0,1.05,6.6,0.9,1120.0,,1.3,2483.0,,25.0,480.0,,57.0,53.0,CONTINUOUS WATER INJECTION,,DRILLING,INFILL WELL,,,,,,
RAZZAK,ABU ROASH G (WEST RAZZAK),1P ,EGYPT,AFRICA,RAZZAK-ALAMEIN,30.5344,28.4964,OIL,1987.0,PRIMARY RECOVERY,MATURE,3.00,550.0,8042.0,ONSHORE,-628.0,172.26280278998496,3268.593565673802,GAS DRIVE,125:WRENCH-FAULT FLOWER STRUCTURE,5528.0,4900.0,5.0,370.0,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,BLOCK-BOUNDING FAULT/STRUCTURAL SADDLELATERAL FACIES CHANGE,22.0,0.68,,CARBONATES,MUDSTONE/WACKESTONE,,,INTERCRYSTALLINE,31.0,,34.0,,0.0,0.0,125.0,,1.12,2400.0,,,,,30.0,,,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION,,ESP,,PROFILE MODIFICATION/RE-COMPLETION,
RAZZAK,ALAMEIN (RAZZAK MAIN),1P ,EGYPT,AFRICA,RAZZAK-ALAMEIN,30.5344,28.4964,OIL,1987.0,PRIMARY RECOVERY,MATURE,4.00,200.0,8042.0,ONSHORE,-541.0,196.0,4470.160562808811,AQUIFER DRIVE,125:WRENCH-FAULT FLOWER STRUCTURE,7611.0,7070.0,5.0,207.0,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,BLOCK-BOUNDING FAULT/TIGHT CARBONATELATERAL FACIES CHANGE,240.0,0.73,,CARBONATES,MUDSTONE/WACKESTONE,,TYPE II,INTERCRYSTALLINE,7.0,,37.0,3.7,0.0,0.0,127.0,,1.12,3225.0,20000.0,,,,,,,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION,,ESP,,PROFILE MODIFICATION/RE-COMPLETION,
RAZZAK,BAHARIYA (EAST RAZZAK),1P ,EGYPT,AFRICA,RAZZAK-ALAMEIN,30.5344,28.4964,OIL,1992.0,PRIMARY RECOVERY,MATURE,5.00,250.0,5915.0,ONSHORE,-456.0,174.0,2200.0,,125:WRENCH-FAULT FLOWER STRUCTURE,6271.0,5815.0,5.0,246.0,CRETACEOUS,24:COASTAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULTLATERAL FACIES CHANGE,700.0,0.31,,SANDSTONE,FINE-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,23.0,,38.0,2.3,0.0,0.0,500.0,,1.34,2528.0,85800.0,,44.0,,29.4,,,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION,,ESP,,ADDITIONAL PERFORATION,5230.0
RAZZAK,BAHARIYA (RAZZAK MAIN),1P ,EGYPT,AFRICA,RAZZAK-ALAMEIN,30.5344,28.4964,OIL,1987.0,PRIMARY RECOVERY,MATURE,11.00,200.0,8042.0,ONSHORE,-541.0,180.0,2500.0,AQUIFER DRIVE,125:WRENCH-FAULT FLOWER STRUCTURE,6116.0,5575.0,5.0,98.0,CRETACEOUS,24:COASTAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULTLATERAL FACIES CHANGE,700.0,0.31,,SANDSTONE,FINE-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,23.0,,37.5,0.5,0.0,0.0,80.0,,1.12,2524.0,90000.0,,240.0,,27.4,,,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION,,ESP,,PROFILE MODIFICATION/RE-COMPLETION,5550.0
RECHITSA,SEMILUKI,1P ,BELARUS,FORMER SOVIET UNION,PRIPYAT,52.2478,30.2811,OIL,1992.0,PRIMARY RECOVERY,DECLINE,32.00,0.0,68000.0,ONSHORE,-459.0,147.0,4439.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,8418.0,7959.0,10.0,866.0,DEVONIAN,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,SHALE/TIGHT CARBONATESEALING FAULT,75.0,,,CARBONATES,PACKSTONE/GRAINSTONE,,TYPE II,VUGGY,9.0,,34.5,5.7,6.0,0.0,216.0,,,,345000.0,11.0,,,,,,,STIMULATION,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,,8645.0
RECHITSA,VORONEZH,1P ,BELARUS,FORMER SOVIET UNION,PRIPYAT,52.2478,30.2811,OIL,1992.0,PRIMARY RECOVERY,DECLINE,32.00,0.0,68000.0,ONSHORE,-459.0,144.0,4218.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,8244.0,7785.0,10.0,869.0,DEVONIAN,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,SHALE/TIGHT CARBONATESEALING FAULT,115.0,,,CARBONATES,PACKSTONE/GRAINSTONE,,TYPE II,MOLDIC/VUGGY,4.0,23.0,36.5,5.7,6.0,0.0,216.0,,,,340000.0,22.0,,,,,,,STIMULATION,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,,7543.0
RECHITSA,ZADONSK,1P ,BELARUS,FORMER SOVIET UNION,PRIPYAT,52.2478,30.2811,OIL,1992.0,PRIMARY RECOVERY,DECLINE,32.00,0.0,68000.0,ONSHORE,-459.0,120.0,4057.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,6391.0,5932.0,10.0,919.0,DEVONIAN,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,SHALE/TIGHT CARBONATESEALING FAULT,300.0,,,CARBONATES,WACKESTONE/PACKSTONE,,TYPE II,VUGGY,11.0,5.0,31.5,5.7,6.9,2.9,216.0,,,,335000.0,19.0,,,,,,,STIMULATION,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,,6106.0
