1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
STYBARROW,MACEDON,2P ,AUSTRALIA,ASIA-PACIFIC,CARNARVON,-21.4822,113.8375,OIL,2010.0,DEVELOPING,DEVELOPING,4.00,0.0,73000.0,OFFSHORE,2707.0,152.87999337962805,3400.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,3953.0,6660.0,5.0,980.0,CRETACEOUS,25:DEEP MARINE,LAYER-CAKE, LATERAL SHALE-OUT/NON-KARSTIC ZONE,46.0,0.75,,SANDSTONE,FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,28.0,3000.0,22.0,3.5,0.0,0.0,,,,,,,,,,,CONTINUOUS WATER INJECTION,,DRILLING/SAND CONTROL,HORIZONTAL WELL,,,,GRAVEL PACK/SAND SCREEN,,
SUBBA,NAHR UMR,3P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,30.2069,46.92,OIL,2006.0,DEVELOPMENT PENDING,,12.00,0.0,,ONSHORE,-100.0,200.3463399801021,4584.952609102554,,1151:SALT-DIAPIR ANTICLINE,7810.0,7710.0,0.7,,CRETACEOUS,24:COASTAL,,SHALENONE,755.0,,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,20.0,640.0,31.0,,0.0,0.0,600.0,,,1109.0,202100.0,,1429.0,,47.0,,,,,,,,,,,
SUBBA,ZUBAIR,3P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,30.2069,46.92,OIL,2006.0,DEVELOPMENT PENDING,,12.00,0.0,,ONSHORE,-100.0,214.68346567093755,5256.976397706628,,1151:SALT-DIAPIR ANTICLINE,8975.0,8875.0,0.7,148.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,TIGHT CARBONATENONE,1482.0,,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,24.0,306.0,31.0,9.7,0.0,0.0,600.0,,,1232.5,204000.0,,1213.0,,38.0,,,,,,,,,,,
SUFFIELD,UPPER MANNVILLE (J POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,50.2851,-111.1427,OIL,2009.0,SECONDARY RECOVERY,MATURE,258.00,2.5,8098.0,ONSHORE,-2475.0,82.4,1424.0,AQUIFER DRIVE,2242:VALLEY-FILL,2936.0,459.0,0.3,135.0,CRETACEOUS,21:FLUVIAL,JIGSAW-PUZZLE, LATERAL SHALE-OUT,200.0,0.4,11.28,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,26.5,1000.0,14.0,97.4,0.0,0.0,152.0,,1.1,1170.0,14000.0,24.0,223.0,2.0,22.0,,CONTINUOUS WATER INJECTION/GAS INJECTION,THERMAL,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,,ROD PUMP/PCP,,RE-COMPLETION/WATER CONING CONTROL,539.0
SUIZHONG 36-1,DONGYING,1P ,CHINA,ASIA-PACIFIC,BOHAI,40.0172,120.8541,OIL,2003.0,SECONDARY RECOVERY,PEAK OR PLATEAU,183.00,30.0,72636.0,OFFSHORE,98.0,145.0,2074.0,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,4259.0,4357.0,8.0,200.0,PALEOGENE,23:LACUSTRINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,980.0,,48.77,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,32.0,2600.0,16.0,70.0,2.9,0.0,168.0,,1.1,1740.0,7500.0,36.0,1886.0,,22.0,,CONTINUOUS WATER INJECTION,,STIMULATION/ARTIFICIAL LIFT/SAND CONTROL,,ACIDIZATION,,ROD PUMP/ESP,GRAVEL PACK,,4572.0
SUTORMIN,MEGION-VARTOV (B7-B11),1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,SIBERIAN WESTERN,63.75,74.7,OIL,1998.0,SECONDARY RECOVERY,DECLINE,2075.00,60.0,230685.0,ONSHORE,-390.0,180.0,3898.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,8100.0,7710.0,1.3,700.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALELATERAL SHALE-OUT,,0.6,29.57,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,19.0,71.0,40.0,1.3,4.5,0.87,519.0,,,,,42.0,3976.3,,30.0,,CONTINUOUS WATER INJECTION,THERMAL,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),MODIFICATION IN INJECTION PATTERN,ROD PUMP/ESP,,ADDITIONAL PERFORATION,8444.88
TABER NORTH,LOWER MANNVILE (TABER O POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,49.9191,-112.161,OIL,2006.0,SECONDARY RECOVERY,MATURE,,40.0,1234.0,ONSHORE,-2575.0,90.0,1468.0,AQUIFER DRIVE,2222:TRUNCATION-EDGE,3065.0,490.0,0.3,,CRETACEOUS,21:FLUVIAL,JIGSAW-PUZZLE,TAR MATLATERAL FACIES CHANGE/LATERAL SHALE-OUT,190.0,0.2,5.49,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,17.0,1000.0,20.0,,0.0,0.0,214.0,,1.11,,64000.0,42.0,13.0,,28.0,,CONTINUOUS WATER INJECTION,,,,,,,,,547.0
TABER NORTH,UPPER MANNVILE (GLAUCONITIC A POOL),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,49.9191,-112.161,OIL,2006.0,SECONDARY RECOVERY,MATURE,,40.0,7857.0,ONSHORE,-2575.0,86.0,1567.0,AQUIFER DRIVE,2242:VALLEY-FILL,3045.0,470.0,0.3,,CRETACEOUS,24:COASTAL,LABYRINTH, LATERAL SHALE-OUT/SHALE-FILLED CHANNEL,165.0,0.5,10.67,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,25.0,2000.0,29.5,1.8,0.0,0.0,96.0,,1.08,1400.0,64000.0,19.0,58.0,,64.0,,CONTINUOUS WATER INJECTION,,,,,,,,,531.0
TAHITI,M21-M15 SANDS,2P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,27.21,-90.445,OIL,2010.0,DEVELOPING,DEVELOPING,3.00,0.0,136670.0,OFFSHORE,4100.0,200.0,20000.0,GAS DRIVE,1153:DIAPIRIC PIERCEMENT ANTICLINE,17400.0,21500.0,45.0,,NEOGENE,25:DEEP MARINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/NON-KARSTIC ZONE,,,91.44,SANDSTONE,,ARKOSE,,PRIMARY INTERGRANULAR,20.0,,30.0,,0.0,0.0,600.0,,,,,,,,,,,,SAND CONTROL,,,,,FRAC PACK,,27000.0
TAKULA,VERMELHA,1P ,ANGOLA,AFRICA,LOWER CONGO,-5.2431,11.8072,OIL,2008.0,SECONDARY RECOVERY,SECONDARY DECLINE,75.00,0.0,116317.0,OFFSHORE,190.0,133.0,1525.0,GAS DRIVE,1181:ROLLOVER ANTICLINE,2860.0,3050.0,2.5,505.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALENONE,550.0,0.35,53.34,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,25.0,1000.0,31.0,1.75,0.0,0.0,446.0,,1.29,1065.0,208000.0,18.0,2200.0,25.0,46.0,,CONTINUOUS WATER INJECTION,,DRILLING/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL/SLIM-HOLE WELL,,WATER INJECTION ON A ZONAL BASIS,GAS LIFT,GRAVEL PACK,RE-COMPLETION/SELECTIVE PERFORATION/STEP-OUT DEVELOPMENT DRILLING/WATER PLUGGING,3211.0
TALARA BLOCK X,MOGOLLON (ZAPOTAL FIELD),1P ,PERU,LATIN AMERICA,TALARA,-4.2581,-81.1735,OIL,2005.0,SECONDARY RECOVERY,MATURE,,40.0,,ONSHORE,-500.0,140.0,2098.753013494351,GAS DRIVE,1111:THRUST ANTICLINE,3500.0,3000.0,15.0,,PALEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULTLATERAL FACIES CHANGE,1300.0,0.45,,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE,TYPE II,PRIMARY INTERGRANULAR,5.0,1.0,33.0,,0.0,0.0,,,,,,,,15.0,,,CONTINUOUS WATER INJECTION,,STIMULATION/ARTIFICIAL LIFT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,GAS LIFT,,,
TALCO,PALUXY,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,33.3625,-95.084,OIL,2007.0,SECONDARY RECOVERY,MATURE,,10.0,26789.0,ONSHORE,-340.0,147.0,1920.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,4059.0,3719.0,1.5,316.0,CRETACEOUS,21:FLUVIAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,180.0,,13.41,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,25.0,2200.0,20.0,30.0,0.0,0.0,20.0,,1.05,180.0,17191.0,11.0,,,,,CONTINUOUS WATER INJECTION,,ARTIFICIAL LIFT,,,,ROD PUMP/ESP,,,3900.0
TALIN,TYUMEN (JUK10-JUK11),1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,SIBERIAN WESTERN,62.0,66.55,OIL,2003.0,SECONDARY RECOVERY,DECLINE,5140.00,40.0,267000.0,ONSHORE,-280.0,205.0,3699.0,AQUIFER DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,8400.0,8120.0,3.0,423.0,JURASSIC,21:FLUVIAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,110.0,0.7,20.12,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,15.0,160.0,42.0,0.28,4.82,0.0,930.0,,,2850.0,14600.0,20.0,10750.0,,31.0,,CONTINUOUS WATER INJECTION,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,HYDRAULIC FRACTURING (SINGLE STAGE),,ESP,,SHUT-IN WELL REOPEN,8430.0
TAMBAREDJO,LOWER SARAMACCA,1P ,SURINAME,LATIN AMERICA,GUYANA,5.909,-55.6087,OIL,2010.0,PRIMARY RECOVERY,PEAK OR PLATEAU,1120.00,10.0,13033.0,ONSHORE,-50.0,98.0,433.0,AQUIFER DRIVE,2232:ONLAP ONTO STRUCTURAL FLANK UNCONFORMITY,850.0,800.0,0.6,530.0,PALEOGENE,24:COASTAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,400.0,,5.03,SANDSTONE,MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,39.0,4500.0,16.0,500.0,0.0,3.0,30.0,,1.01,,4500.0,25.0,900.0,14.2,14.2,,,CHEMICAL,DRILLING/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,ROD PUMP/ESP/PCP,GRAVEL PACK/SAND SCREEN,HIGH WATER-CUT WELL SHUT-IN/PROFILE MODIFICATION/RE-PERFORATION/SELECTIVE PERFORATION/WATER PLUGGING,1025.0
TANJUNG,LOWER TANJUNG,1P ,INDONESIA,ASIA-PACIFIC,BARITO,-2.1389,115.4111,OIL,2004.0,SECONDARY RECOVERY,PRIMARY REJUVENATING,125.00,40.0,55000.0,ONSHORE,-33.0,150.0,1600.0,GAS DRIVE,1111:THRUST ANTICLINE,574.0,541.0,14.0,,PALEOGENE,23:LACUSTRINE,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,,0.3,,SANDSTONE,,,,PRIMARY INTERGRANULAR,21.0,30.0,40.0,1.2,24.6,0.3,1315.0,,,,,,620.0,,27.0,,CONTINUOUS WATER INJECTION,,STIMULATION,,HYDRAULIC FRACTURING (SINGLE STAGE),,,,,2953.0
TAPIS,LOWER J GROUP,1P ,MALAYSIA,ASIA-PACIFIC,MALAY,5.48,105.01,OIL,2000.0,SECONDARY RECOVERY,PRIMARY REJUVENATING,,125.0,80000.0,OFFSHORE,210.0,158.1348883753248,2927.0,GAS DRIVE,113:INVERSION ANTICLINE,4380.0,4590.0,10.0,2139.0,NEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,330.0,0.5,,SANDSTONE,MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,20.0,200.0,45.0,0.28,2.0,0.0,675.0,,1.4,,,35.0,850.0,29.0,57.0,,CONTINUOUS WATER INJECTION/GAS RECYCLING,,DRILLING/ARTIFICIAL LIFT,INFILL WELL,,,GAS LIFT,,,
TARASOV,B8,1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,SIBERIAN WESTERN,64.4583,77.6896,OIL,1993.0,SECONDARY RECOVERY,DECLINE,,90.0,,ONSHORE,-237.01,188.06,3567.93,AQUIFER DRIVE,113:INVERSION ANTICLINE,7857.61,,0.4,,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALE,52.49,0.63,10.1,SANDSTONE,,ARKOSE,,PRIMARY INTERGRANULAR,18.0,82.0,41.06,0.55,4.1,0.7,925.85,,,2683.05,16075.0,40.0,,,39.8,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION,MODIFICATION IN INJECTION PATTERN,ROD PUMP/GAS LIFT,,HIGH WATER-CUT WELL SHUT-IN,5187.5
TEAK,GROS MORNE-MAYARO,1P ,TRINIDAD AND TOBAGO,LATIN AMERICA,EASTERN VENEZUELA,10.2205,-60.652,OIL,2010.0,SECONDARY RECOVERY,MATURE,118.00,0.0,51521.0,OFFSHORE,185.0,172.0,1935.0,AQUIFER DRIVE,112:TRANSPRESSIONAL ANTICLINE,4015.0,4200.0,10.0,3000.0,NEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALESEALING FAULT,13000.0,0.6,,SANDSTONE,VERY FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,25.0,300.0,30.0,,0.0,0.0,550.0,35.0,,,28000.0,25.0,1186.0,40.0,50.0,76.0,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION/SCALE INHIBITOR TREATMENT,,GAS LIFT,GRAVEL PACK/PRE-PACKED SAND SCREEN,CORROSION INHIBITOR TREATMENT/RE-COMPLETION/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING,6000.0
TEAK,SAND 0/1L,1P ,TRINIDAD AND TOBAGO,LATIN AMERICA,EASTERN VENEZUELA,10.2205,-60.652,OIL,1990.0,SECONDARY RECOVERY,MATURE,,0.0,18947.0,OFFSHORE,185.0,172.47201406616023,3278.399921387338,AQUIFER DRIVE,112:TRANSPRESSIONAL ANTICLINE,5545.0,5730.0,10.0,700.0,NEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALESEALING FAULT,,,,SANDSTONE,VERY FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,29.0,,30.0,,0.0,0.0,550.0,35.0,,,28000.0,29.0,134.0,37.0,56.0,,CONTINUOUS WATER INJECTION,,STIMULATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/SCALE INHIBITOR TREATMENT,,GAS LIFT,GRAVEL PACK/PRE-PACKED SAND SCREEN,CORROSION INHIBITOR TREATMENT/RE-COMPLETION/SIDETRACKING,
TELFORD-MARMION,PIPER,1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,58.2167,0.2333,OIL,2007.0,SECONDARY RECOVERY,DECLINE,5.00,0.0,32829.0,OFFSHORE,443.0,212.61596600049947,4649.0,GAS DRIVE,2212:PALEOSTRUCTURAL SUBCROP,8807.0,9250.0,7.0,1117.0,JURASSIC,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE,240.0,0.8,,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,17.5,450.0,39.0,,0.0,0.0,2000.0,,2.2,4485.0,,,230.0,,,,CONTINUOUS WATER INJECTION,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,SCALE INHIBITOR TREATMENT,,GAS LIFT,,PROFILE MODIFICATION/SELECTIVE PERFORATION/SIDETRACKING/WATER PLUGGING,
TEMANA,CYCLE I-II,1P ,MALAYSIA,ASIA-PACIFIC,SARAWAK,3.2381,112.7591,OIL,2005.0,SECONDARY RECOVERY,MATURE,,0.0,,OFFSHORE,96.0,125.20257219620409,1553.0,AQUIFER DRIVE,125:WRENCH-FAULT FLOWER STRUCTURE,1704.0,1800.0,14.0,400.0,NEOGENE/PALEOGENE,24:COASTAL,LABYRINTH,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,,,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,,,PRIMARY INTERGRANULAR,25.0,,35.0,,8.0,0.0,450.0,,,,,,498.0,,30.0,,GAS RECYCLING,,ARTIFICIAL LIFT/SAND CONTROL,INFILL WELL/EXTENDED REACH WELL,,,GAS LIFT,GRAVEL PACK,,
TEMBUNGO,STAGE IVD,1P ,MALAYSIA,ASIA-PACIFIC,SABAH,6.647,115.82,OIL,1998.0,PRIMARY RECOVERY,MATURE,,180.0,14000.0,OFFSHORE,278.0,170.0,2450.0,GAS DRIVE,112:TRANSPRESSIONAL ANTICLINE,4872.0,5150.0,10.0,,NEOGENE,25:DEEP MARINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE,1000.0,0.3,,SANDSTONE,FINE-GRAINED SAND,,,PRIMARY INTERGRANULAR,25.0,300.0,37.5,,3.0,0.0,600.0,,1.33,,,25.0,150.0,,23.0,,,,ARTIFICIAL LIFT,,,,GAS LIFT,,,5416.0
TERN,BRENT,1P ,UNITED KINGDOM,EUROPE,NORTH SEA NORTHERN,61.2667,0.9167,OIL,2006.0,SECONDARY RECOVERY,DECLINE,18.00,120.0,73882.0,OFFSHORE,548.0,200.0,3580.0,AQUIFER DRIVE,1212:HORST BLOCK,7252.0,7800.0,2.5,460.0,JURASSIC,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/RESERVOIR BODY BOUNDARY,200.0,0.62,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,22.0,350.0,34.0,1.26,0.0,0.0,177.0,,1.13,895.0,21000.0,29.0,631.0,,42.0,,CONTINUOUS WATER INJECTION,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL/EXTENDED REACH WELL,,,GAS LIFT,,SIDETRACKING,8000.0
TERRA NOVA,JEANNE D ARC,1P ,CANADA,NORTH AMERICA,JEANNE D ARC,46.4588,-48.5166,OIL,2009.0,SECONDARY RECOVERY,DECLINE,15.00,740.0,133796.0,OFFSHORE,312.0,205.0,5193.0,GAS DRIVE,1211:TILTED FAULT-BLOCK,9793.0,10105.0,4.5,906.0,JURASSIC,21:FLUVIAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,394.0,0.54,56.08,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,18.0,700.0,33.0,0.69,0.0,0.3,731.0,,1.4,3358.0,72500.0,16.0,1000.0,10.0,44.0,,CONTINUOUS WATER INJECTION/GAS RECYCLING,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/EXTENDED REACH WELL,,,GAS LIFT,,SIDETRACKING,11340.0
THELMA,BRAE,1P ,UNITED KINGDOM,EUROPE,NORTH SEA NORTHERN,58.37,1.27,OIL,2012.0,PRIMARY RECOVERY,MATURE,7.00,140.0,27570.0,OFFSHORE,410.0,260.0,6655.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,11368.0,11778.0,7.0,318.0,JURASSIC,25:DEEP MARINE,LAYER-CAKE,SHALE/TIGHT CLASTICSLATERAL SHALE-OUT/SEALING FAULT,1000.0,0.52,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE/SUBARKOSE/SUBLITHARENITE,,PRIMARY INTERGRANULAR,13.5,200.0,38.5,0.13,0.0,0.0,2720.0,,2.58,,95000.0,30.0,,25.8,25.8,,,,DRILLING/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,,,,ADDITIONAL PERFORATION/INTERMITTENT PRODUCTION OF HIGH WATER-CUT WELLS/SIDETRACKING,12419.5
THISTLE,BRENT,1P ,UNITED KINGDOM,EUROPE,NORTH SEA NORTHERN,61.3833,1.55,OIL,2006.0,ENHANCED OIL RECOVERY,MATURE,40.00,100.0,123794.0,OFFSHORE,530.0,220.0,6060.0,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,7970.0,8500.0,5.0,822.0,JURASSIC,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE/TIGHT CLASTICSLATERAL FACIES CHANGE/SEALING FAULT,475.0,0.7,79.25,SANDSTONE,MEDIUM-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,24.0,1200.0,38.4,0.88,0.0,0.0,290.0,,1.18,960.0,23000.0,22.0,824.0,,50.0,,CONTINUOUS WATER INJECTION/GAS INJECTION,MISCIBLE,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,GAS LIFT,,WATER PLUGGING,9200.0
THREE BAR,THIRTYONE,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,32.1661,-102.8024,OIL,2011.0,SECONDARY RECOVERY,SECONDARY MATURE,92.00,40.0,5292.0,ONSHORE,-3500.0,121.0,3200.0,GAS DRIVE,112:TRANSPRESSIONAL ANTICLINE,8100.0,4600.0,4.0,450.0,DEVONIAN,25:DEEP MARINE,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/TIGHT CARBONATELATERAL DIAGENETIC CHANGE/SEALING FAULT,90.0,0.77,21.34,SANDSTONE,,,TYPE II,MOLDIC,15.0,5.0,41.5,2.38,0.0,0.0,669.0,,1.6,2750.0,92548.0,37.0,141.0,9.1,30.5,,CONTINUOUS WATER INJECTION/CO2 IMMISCIBLE INJECTION/WAG IMMISCIBLE INJECTION,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/SLIM-HOLE WELL,,,ROD PUMP/ESP,,RE-COMPLETION,
THULEILAT,GHARIF,1P ,OMAN,MIDDLE EAST,SOUTH OMAN SALT,18.0139,55.1648,OIL,2004.0,SECONDARY RECOVERY,DEVELOPING,,22.24,15386.32,ONSHORE,-984.25,122.0,1392.36,GAS DRIVE,1173:SALT DISSOLUTION ANTICLINE,2887.14,1902.89,30.0,393.7,PERMIAN,21:FLUVIAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/STRATIFICATION/SHALELATERAL SHALE-OUT,426.51,0.7,,SANDSTONE,MEDIUM-GRAINED SAND,SUBARKOSE,TYPE IV,PRIMARY INTERGRANULAR,26.0,250.0,22.0,66.0,0.0,0.0,16.84,,1.03,217.56,5000.0,,,6.0,,,CONTINUOUS WATER INJECTION,,STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),WATER INJECTION ON A ZONAL BASIS/SELECTIVE INJECTION,ROD PUMP/PCP,GRAVEL PACK,HIGH WATER-CUT WELL SHUT-IN/PROFILE MODIFICATION/SELECTIVE PERFORATION/WATER PLUGGING,
