iter	RMSE
148	0.07617023326
149	0.0759163732
150	0.07574565482
151	0.07547165611
152	0.07518143449
153	0.07494660459
154	0.074796654
155	0.07456646425
156	0.07430149411
157	0.07408019092
158	0.07385274898
159	0.07354885722
160	0.07330746968
161	0.07309055201
162	0.07269961162
163	0.07255014387
164	0.07239570146
165	0.07220429756
166	0.07198126689
167	0.07181388569
168	0.07155501687
169	0.07136073922
170	0.07124545271
171	0.0711446136
172	0.07086391351
173	0.07064793418
174	0.07041310183
175	0.07020284076
176	0.06996625494
177	0.06985459332
178	0.06967845257
179	0.06954180376
180	0.06936928817
181	0.0692842918
182	0.06915356545
183	0.06902004701
184	0.0688879471
185	0.06872504795
186	0.06857304433
187	0.06841109209
188	0.06821573692
189	0.06800965134
190	0.06775310371
191	0.06758049936
192	0.06746465796
193	0.06721995686
194	0.06707732307
195	0.06688717373
196	0.06674236028
197	0.06658464386
198	0.06637654812
199	0.06626399923
200	0.06600816595
201	0.06577495689
202	0.06553783675
203	0.06533446329
204	0.06512258327
205	0.06489141386
206	0.06469891793
207	0.06449139078
208	0.06431616598
209	0.06408998053
210	0.06387439074
211	0.06374709419
212	0.213	0.065911213	0.214	0.065783214	0.06320648296
215	0.216	0.065480216	0.217	0.065392217	0.218	0.065253218	0.219	0.064989219	0220	0.064874220	0.221	0.06463832685
222	0.06451394335
223	0.06431643501
224	0.064179224	0.225	0.06413353344
226	0.063892226	0227	0.0638051227	0228	0.0635179228	0229	0.0632799229	0230	0.0631003230	0.06066649409
231	0.06049604098
232	0.06029785463
233	0.06024570982
234	0.06021097361
235	0.06012656612
236	0.05991902438
237	0.05976183225
238	0.05951434473
239	0.05940909161
240	0.05926904769
241	0.05923622456
242	0.05912001441
243244	0.061058929244245	0.060901549245246	0.0606325322247	0.06043089577247	0.05833621465
248	0.05814331638
249	0.05799502037
250	0.05796866413
251	0.05792154443
252	0.05774251159
253	0.05750274452
254	0.05732343955
255	0.0571749761
256	0.0571230067
257	0.05707466155
258	0.05683934857
259	0.05653227147
260	0.05629814267
261	0.05610909144
262	0.05599615946
263	0.05596436384
264	0.05591761864
265	0.05576073277
266	0.05556945083
267	0.05547874606
268	0.05534696667
269	0.0550953985
270	0.05490917159
271	0.05473923218
272	0.05471378827
273	0.05467501798
274	0.05457576445
275	0.05447013027
276	0.0543708683
277	0.05413296876
278	0.0539739042
279	0.05372893233
280	0.05362670845
281	0.05349007407
282	0.05337555239
283	0.05324124828
284	0.05303876644
285	0.05277625578
286	0.05258776249
287	0.05240849706
288	0.05225381538
289	0.05204345162
290	0.05193416653
291	0.05184572812
292	0.05170788798
293	0.05145782876
294	0.05127491565
295	0.05113231253
296	0.05093514756
297	0.05076204442
298	0.05060886049
299	0.05052212372
300	0.05035931885
301	0.05025069438
302	0.05011942743
303	0.04992617526
304	0.04976721706
305	0.04951904207
306	0.0493610132
307	0.0492771102
308	0.04908303526
309	0.04893036728
310	0.04879590136
311	0.04867932955
312	0.04845747509
313	0.04838571774
314	0.04818740995
315	0.04799767778
316	0.04787304829
317	0.04771833017
318	0.04760467335
319	0.04743918446
320	0.0473162385
321	0.04716321057
322	0.04703992652
32324	0.0483128207324	0.04678497092
3326	0.048108737883327	0.047944769583328	0.047819587913329	0.04769519163
330	0.04758098945
331	0.04747085839
332	0.04735057093
333	0.04727944827
334	0.04706483082
335	0.04705092776
336	0.04691622002
337	0.04676340832
338	0.04666128447
339	0.04653009521
340	0.04635560442
341	0.04621806767
342	0.0461997342	0343	0.0461730343	0344	0.0460668344	0345	0.0459297345	0346	0.0457523346	0347	0.0456247347	0348	0.0454925348	0349	0.04528565729
350	0.04512659632
351	0.04496391068
352	0.0448428215
353	0.04462580726
354	0.04456354	0.0355	0.04437355	0356	0.0443442356	0357	0.04417553227
358	0.04404241777
359	0.04399408295
360	0.04385951637
361	0.04374405364
362	0.04360971467
363	0.04352705712
364	0.04339342831
365	0.04325624483
366	0.0431175037
367	0.04293869733
368	0.04279627409
369	0.0426864392
370	0.04257583611
371	0.04234090112
372	0.04213514284
373	0.0420296818
374	0.04190641483
375	0.04179247029
376	0.0417367713
377	0.04170620741
378	0.04169071317
379	0.04158711819
380	0.04140804126
381	0.04133383291
382	0.0412685086
383	0.04119028817
384	0.04117492828
385	0.04113164395
386	0.04103217583
387	0.04097982863
388	0.04081109871
389	0.04069349842
390	0.04054536375
391	0.04045209786
392	0.04037809817
393	0.04023285138
394	0.04012964408
395	0.04011263884
396	0.04009909207
397	0.03995596586
398	0.03990292303
399	0.03976852785
400	0.03968929845
401	0.03954236076
402	0.03943793334
403	0.03935259843
404	0.03931013822
405	0.03921521064
406	0.03909673438
407	0.03894536656
408	0.03884763583
409	0.038726927
410	0.03863657111
411	0.0385041285
412	0.03839271014
413	0.03821406044
414	0.03815120285
415	0.03797909868
416	0.03795322434
417	0.03786469729
418	0.03780665993
419	0.03778858232
420	0.03774445626
421	0.03761477834
422	0.03755428125
423	0.03742144691
424	0.03735390479
425	0.03722327439
426	0.03716087061
427	0.03704320223
428	0.03702080768
429	0.03696789504
430	0.03687447086
431	0.03677154509
432	0.03666229947
433	0.03653616729
434	0.03635644407
435	0.03629220476
436	0.03627089385
437	0.03622313791
438	0.03611836178
439	0.03601191465
440	0.03588729041
441	0.03580046294
442	0.03563125853
443	0.03548109852
444	0.03539309976
445	0.03537378315
446	0.03524919557
447	0.03516314127
448	0.03508226728
449	0.03497087915
450	0.03487089302
451	0.03474099548
452	0.03466217085
453	0.03460771671
454	0.03454638227
455	0.03452439796
456	0.03439653375
457	0.0342749942
458	0.03418722448
459	0.03404820942
460	0.03396448998
461	0.03383119797
462	0.03373975616
463	0.03364891167
464	0.03354384425
465	0.03348188063
466	0.03334323038
467	0.03324054019
468	0.03316670356
469	0.03313174871
470	0.0330261231
471	0.03295969521
472	0.03289272956
473	0.03279645295
474	0.03268665341
475	0.03258375312
476	0.03250798784
477	0.03245214769
478	0.03239764076
479	0.03228515756
480	0.03225977735
481	0.03215776738
482	0.03203960087
483	0.03197196529
484	0.03190428913
485	0.0318389485	0486	0.0317576486	0487	0.0316326487	0488	0.0316173488	0489	0.0316003489	0.02969644686
490	0491	0.0314192491	0492	0.03132263665
493	0.03117956478
494	0.03116372809
495	0.0311006495
496	0.0310668927
497	0.03098100458
498	0.03082546942
499	0.03075028602
500	0.03066973519
501	0.03058653317
502	0.03054474354
503	0.03051851935
504	0.03047776504	505	0.03040641505	0.02897389045
506	0.02889048778
507	0.02887240737
508	0.02882402841
509	0.02873650844
510	0.02867688496
511	0.02860616841
512	0.02856227542
513	0.02843636227
514	0.02842679756
515	0.02842085908
516	0.02836433197
517	0.02831999002
518	0.02818660941
519	0.02810493185
520	0.02804921935
521	0.02800452951
522	0.0279945747
523	0.02797928969
524	0.02787770265
525	0.02783399069
526	0.02775875313
527	0.02766619673
528	0.0275750974
529	0.02749966458
530	0.0274930961
531	0.02740734744
532	0.02736165776
533	0.02727475771
534	0.02721292099
535	0.02719496828
536	0.02715079568
537	0.02713794496
538	0.02711673472
539	0.02708240747
540	0.0270050453
541	0.02696752287
542	0.02693299907
543	0.02688206976
544	0.02686612023
545	0.02680003523
546	0.02673458203
547	0.02665681258
548	0.02651846356
549	0.02646808482
550	0.02643155047
551	0.02642184823
552	0.0263221135
553	0.02631285594
554	0.0262545689
555	0.02618132422
556	0.02617327057
557	0.0260562717
558	0.0260483617
559	0.0259548212
560	0.02584347073
561	0.02577078393
562	0.02568393205
563	0.0256166727
564	0.02550411444
565	0.02548891066
566	0.02543472128
567	0.02537416009
568	0.02536849658
569	0.02535324282
570	0.0253103544
571	0.02525824879
572	0.02519492599
573	0.02509884474
574	0.02506419657
575	0.02504962572
576	0.02499915102
577	0.0249791608
578	0.02486472573
579	0.02482672707
580	0.02482134274
581	0.0248094316
582	0.02479833149
583	0.02475802326
584	0.02472754597
585	0.02465205204
586	0.02464516072
587	0.02464001613
588	0.02455535706
589	0.02444616368
590	0.02441749319
591	0.02430707879
592	0.02429980974
593	0.02426820634
594	0.02425517718
595	0.02424155672
596	0.02419212143
597	0.02410760906
598	0.02404159516
599	0.02399306296
600	0.02386486916
601	0.02383621561
602	0.02376043373
603	0.02374042401
604	0.02368679463
605	0.02365391481
606	0.02358742319
607	0.02355713793
608	0.02349298705
609	0.02346724082
610	0.02340653974
611	0.02332750281
612	0.02331623236
613	0.02330986901
614	0.02324775877
615	0.02323747052
616	0.02316666457
61618	0.023370290761619	0.023333623961620	0.023308035462621	0.023283799562622	0.023260656562623	0.023230444962624	0.02317367624	625	0.02307258625	626	0.02301660769
627	0.02293630227
628	0.02293175371
629	0.0228682278
630	0.02277617577
631	0.0226844987
632	0.02266552931
633	0.02259086228
634	0.022567778
635	0.02252012544
636	0.02251615927
637	0.02251204416
638	0.02245028952
639	0.02240085236
640	0.02232763269
641	0.02221510809
642	0.02219295388
643	0.02214583243
644	0.02210214519
645	0.02209828287
646	0.02208609945
647	0.02200377197
648	0.02195474602
649	0.02190191687
650	0.02186673982
651	0.02176135996
652	0.02171571314
653	0.02168264571
654	0.02162819833
655	0.02155711212
656	0.02154521111
657	0.02150655779
658	0.02143561016
659	0.02137336603
660	0.02129512091
661	0.02129198497
662	0.02120804137
663	0.02118899877
664	0.02111744554
665	0.0210500635
666	0.02097845499
667	0.020926667	0.668	0.020881668	0.669	0.020834669	0.670	0.020778670	0.02061085738
671	0.02060411958
672	0.02060027021
673	0.02053893781
674	0.02050997416
675	0.02042720362
676	0.02034035135
677	0.02030897918
678	0.02030333766
679	0.02024211367
680	0.02022290292
681	0.02018988208
682	0.02018421118
683	0.02017393113
684	0.02009231998
685	0.02005014393
686	0.01998305321
687	0.01997839444
688	0.01994890112
689	0.01991460308
690	0.01987137506
691	0.0198651165
692	0.01983441533
693	0.01982711852
694	0.01974198985
695	0.01968024941
696	0.01964048525
697	0.01954592424
698	0.01949522923
699	0.0194303817
700	0.0193760549
701	0.01937099898
702	0.01936666701
703	0.01936046952
704	0.01927770792
705	0.019706	0.019706	0.019707	0.01900991249
708	0.01894249907
709	0.01888767504
710	0.018710	0.018711	0.018711	0.01887061807
712	0.01886537949
713	0.01880458342
714	0.01878532017
715	0.01870042602
716	0.01860748129
717	0.0718	0.01847718	0.0719	0.01846719	0.0720	0.01843720	0.0721	0.01835721	0.01847067309
722	0.0723	0.01829723	0.0183528747
724	0.01834169337
725	0.01830331385
726	0.01828140358
727	0.01825532366
728	0.01821470535
729	0.0182021193
730	0.01816817739
731	0.01812074502
732	0.01806126955
733	0.01800101037
734	0.01799215645
735	0.01796833442
736	0.01791738047
737	0.01785063566
738	0.01784660853
739	0.01778597355
740	0.01775711387
741	0.01770827437
742	0.01766023456
743	0.01762240992
744	0.0175716041
745	0.01754330405
746	0.01749157128
747	0.01745611827
748	0.01744954011
749	0.01741287451
750	0.01733806392
751	0.01729013237
752	0.01723740637
753	0.01717858652
754	0.01712290202
755	0.01706007065
756	0.01705765267
757	0.01704978224
758	0.01700546034
759	0.01695867106
760	0.01691125348
761	0.01686746936
762	0.01678339392
763	0.0167421045
764	0.01673556521
765	0.01669080686
766	0.01667365646
767	0.01667080408
768	0.01666802452
769	0.01660051305
770	0.01654883152
771	0.01651829457
772	0.01648202282
773	0.01645022312
774	0.01639037374
775	0.0163327496
776	0.01632561413
777	0.01626005247
778	0.01622150415
779	0.01621397877
780	0.01618967625
781	0.01616989414
782	0.0161464276
783	0.01611749309
784	0.01611370005
785	0.0160897788
786	0.0160534348
787	0.01603683566
788	0.01601238283
789	0.01600161062
790	0.0159940855
791	0.01598269126
792	0.01591558648
793	0.01586839001
794	0.01580126346
795	0.01579621178
796	0.01579153433
797	0.0157494949
798	0.01571242254
799	0.01565641106
800	0.01563257381
801	0.01562789336
802	0.01558449252
803	0.01554758015
804	0.01551602719
805	0.01547886032
806	0.01547298839
807	0.01546957379
808	0.01544285491
809	0.01542248843
810	0.01538548991
811	0.01532563314
812	0.01527943956
813	0.01525783751
814	0.01523341424
815	0.01519968225
816	0.01514095769
817	0.01513785861
818	0.01513288343
819	0.01511934505
820	0.01507613054
821	0.01507401734
822	0.01506838496
823	0.01505890279
824	0.01502037344
825	0.01501227999
826	0.01497342698
827	0.01490767579
828	0.01487420729
829	0.01486964367
830	0.0148482818
831	0.01481653403
832	0.01478152866
833	0.01476639177
834	0.01471193516
835	0.01467590757
836	0.01464304518
837	0.01463727037
838	0.01459012744
839	0.01456827521
840	0.01450550869
841	0.01447537123
842	0.01441099211
843	0.01439717937
844	0.01438374517
845	846	0.01410225846	847	0.01409622847	848	0.01408336848	849	0.01407309548
850	0.01406097850	851	0.01401348851	852	0.01398705852853	0.01393628529
854	0.01390952848
855	0.01387325609
856	0.01384731857
857	0.01379094107
858	0.01376919375
859	0.01373026956
860	0.01367608552
861	0.01364065318
862	0.01363055426
863	0.01362863442
864	0.01359870562
865	0.01359246568
866	0.01355583323
867	0.01352242209
868	0.01348088305
869	0.01346516204
870	0.01343042493
871	0.01338017202
872	0.01333704245
873	0.01330169514
874	0.01326221359
875	0.01321980138
876	0.01319792867
877	0.01319605472
878	0.01317246663
879	0.01315636362
880	0.013134498
881	0.01310879156
882	0.01310287035
883	0.01306623153
884	0.01304048641
885	0.01302750117
886	0.01302443368
887	0.01297926241
888	0.01296017444
889	0.0129583508
890	0.01290960964
891	0.01289305884
892	0.01285084555
893	0.01281468081
894	0.01276258488
895	0.01274731569
896	0.01272713137
897	0.01267937965
898	0.01265329787
899	0.01261010656
900	0.01255679771
901	0.01254442468
902	0.01252199874
903	0.0124958417
904	0.01248756222
905	0.0124511217
906	0.01243938169
907	0.01241022376
908	0.0123971683
909	0.01235823971
910	0.01235679032
911	0.0123457071
912	0.01234395951
913	0.01234218374
914	0.01231632401
915	0.01228915309
916	0.01226271046
917	0.01225724366
918	0.01223087751
919	0.01222951191
920	0.01220713793
921	0.01219847535
922	0.01219410022
923	0.01215011361
924	0.01210887233
925	0.0120826069
926	0.01206087434
927	0.01204314728
928	0.01201333879
929	0.01199370063
930	0.01197685277
931	0.01194115881
932	0.01190331097
933	0.01190077958
934	0.01186611024
935	0.01184379608
936	0.01180299298
937	0.01179756809
938	0.0117870337
939	0.01174203827
940	0.01171462944
941	0.01167305295
942	0.01165507544
943	0.01161967386
944	0.01158917033
945	0.01157526897
946	0.01157012732
947	0.01156580737
948	0.01152894297
949	0.01152554805
950	0.0114876137
951	0.01148267038
952	0.0114686063
953	0.0114505677
954	0.01142361857
955	0.01139341303
956	0.01134337991
957	0.01134178477
958	0.0113173091
959	0.01131576312
960	0.01127919738
961	0.0112538402
962	0.0112322868
963	0.01120092485
964	0.01118142123
965	0.01116969857
966	0.01114093237
967	0.01110417528
968	0.01107778604
969	0.01104144974
970	0.01103891793
971	0.01102089312
972	0.01096537315
973	0.01096407114
974	0.01096084548
975	0.01092199567
976	0.01089604479
977	0.01087292454
978	0.01084413052
979	0.01082515397
980	0.01079491536
981	0.0107731153
982	0.01076054873
983	0.01072057366
984	0.01070253072
985	0.01066734249
986	0.01064157563
987	0.01063748323
988	0.01063484552
989	0.01059778089
990	0.01054364337
991	0.01050753685
992	0.0104827619
993	0.01045047211
994	0.01044118756
995	0.01039474794
996	0.01039334972
997	0.01037681137
998	0.01037566508
999	0.01034493907
9	0.01052792933
